timestamp, a_x, a_y, a_z, alpha_x, alpha_y, alpha_z
65725.03227854166, 0.0649261474609375, -0.790771484375, -0.55499267578125, 0.2762552797794342, 1.0183025598526, 0.6848869919776917
65725.04234854167, 0.0445098876953125, -0.8007049560546875, -0.52471923828125, 0.2857699692249298, 1.0458906888961792, 0.6391376256942749
65725.05241754166, 0.0379791259765625, -0.8074493408203125, -0.4990081787109375, 0.28675639629364014, 1.0676766633987427, 0.5888499617576599
65725.06248754167, 0.044677734375, -0.816131591796875, -0.4796295166015625, 0.2840447723865509, 1.0934468507766724, 0.5406190156936646
65725.07255754167, 0.052947998046875, -0.8226470947265625, -0.4666748046875, 0.2700490653514862, 1.0985782146453857, 0.4974862039089203
65725.08262754168, 0.0611572265625, -0.827392578125, -0.459625244140625, 0.26181909441947937, 1.074072241783142, 0.4675735831260681
65725.09269654167, 0.08074951171875, -0.8239288330078125, -0.46234130859375, 0.2508796155452728, 1.0374163389205933, 0.4494398534297943
65725.10276654168, 0.10406494140625, -0.8193359375, -0.4660797119140625, 0.2317754477262497, 0.9873288869857788, 0.45420852303504944
65725.11283654167, 0.119384765625, -0.816650390625, -0.4654693603515625, 0.2149951308965683, 0.9536665081977844, 0.4706316888332367
65725.12290654167, 0.1279296875, -0.8140716552734375, -0.463653564453125, 0.20742855966091156, 0.9190627336502075, 0.5057848691940308
65725.13297654167, 0.13629150390625, -0.8130645751953125, -0.4544830322265625, 0.19264109432697296, 0.8799837827682495, 0.5437831282615662
65725.14304554167, 0.136962890625, -0.819580078125, -0.44488525390625, 0.17047719657421112, 0.8271863460540771, 0.5856727957725525
65725.15311554167, 0.136749267578125, -0.8309478759765625, -0.4353485107421875, 0.1283949911594391, 0.7813432216644287, 0.6268567442893982
65725.16318554166, 0.1285858154296875, -0.839385986328125, -0.42169189453125, 0.08481981605291367, 0.7472909688949585, 0.6651886701583862
65725.17325554167, 0.110076904296875, -0.847747802734375, -0.41070556640625, 0.03302958980202675, 0.71242755651474, 0.6899459362030029
65725.18332454166, 0.0891265869140625, -0.84674072265625, -0.40771484375, -0.012005263939499855, 0.6947364211082458, 0.7023983597755432
65725.19339454167, 0.06878662109375, -0.8403778076171875, -0.410491943359375, -0.045529402792453766, 0.690467119216919, 0.7030108571052551
65725.20346454167, 0.047332763671875, -0.8337860107421875, -0.4163665771484375, -0.06704241782426834, 0.7026779651641846, 0.6892164945602417
65725.21353454168, 0.0358734130859375, -0.8256072998046875, -0.4248199462890625, -0.07268938422203064, 0.7304257154464722, 0.6710478663444519
65725.22360354167, 0.034942626953125, -0.8184814453125, -0.435821533203125, -0.06379735469818115, 0.7573537230491638, 0.6596292853355408
65725.23367354168, 0.0355377197265625, -0.814910888671875, -0.4470062255859375, -0.0518173910677433, 0.7787114977836609, 0.6567294001579285
65725.24374354167, 0.0395355224609375, -0.812042236328125, -0.45733642578125, -0.038066424429416656, 0.807026743888855, 0.6586710810661316
65725.25381354167, 0.0466156005859375, -0.8113250732421875, -0.458099365234375, -0.027651334181427956, 0.8295240998268127, 0.6681625843048096
65725.26388354167, 0.0503082275390625, -0.81982421875, -0.4623870849609375, -0.024019582197070122, 0.85954350233078, 0.6751563549041748
65725.27395254167, 0.0555877685546875, -0.823638916015625, -0.46051025390625, -0.03177710250020027, 0.8762348294258118, 0.6806398034095764
65725.28402254167, 0.06256103515625, -0.833892822265625, -0.457794189453125, -0.041067007929086685, 0.8900100588798523, 0.6853967308998108
65725.29409254168, 0.0697174072265625, -0.8371429443359375, -0.46240234375, -0.04503192380070686, 0.8992635011672974, 0.6851826310157776
65725.30416254167, 0.0754547119140625, -0.8361053466796875, -0.477996826171875, -0.04378902539610863, 0.8990890383720398, 0.6820616722106934
65725.31423179166, 0.0828094482421875, -0.8413238525390625, -0.4884033203125, -0.05550054460763931, 0.8810226917266846, 0.6737840175628662
65725.32430179167, 0.0943756103515625, -0.8509521484375, -0.495361328125, -0.05579109489917755, 0.8600708246231079, 0.6756191849708557
65725.33437179167, 0.1050872802734375, -0.856536865234375, -0.5124053955078125, -0.050452254712581635, 0.8347387909889221, 0.6813199520111084
65725.34444179168, 0.1129913330078125, -0.8533935546875, -0.52593994140625, -0.029136046767234802, 0.8145147562026978, 0.6904769539833069
65725.35451079167, 0.1104736328125, -0.8542022705078125, -0.5345458984375, 0.0002442118711769581, 0.764872670173645, 0.7008265256881714
65725.36458079168, 0.100341796875, -0.85455322265625, -0.5360565185546875, 0.032487902790308, 0.7080549001693726, 0.7018699645996094
65725.37465079167, 0.0878753662109375, -0.8603057861328125, -0.5241241455078125, 0.054436877369880676, 0.6583805680274963, 0.6982539296150208
65725.38472079167, 0.0709991455078125, -0.87554931640625, -0.5123138427734375, 0.054787348955869675, 0.615741491317749, 0.6891882419586182
65725.39479079167, 0.0496063232421875, -0.8983612060546875, -0.5017547607421875, 0.04477173089981079, 0.578245222568512, 0.6802898645401001
65725.40485979167, 0.0103302001953125, -0.92169189453125, -0.49371337890625, 0.045998383313417435, 0.5442017912864685, 0.6621749997138977
65725.41492979167, -0.0249176025390625, -0.936614990234375, -0.4740447998046875, 0.03538542240858078, 0.5245245099067688, 0.6369418501853943
65725.42499979168, -0.0399017333984375, -0.950927734375, -0.456085205078125, 0.0035598473623394966, 0.549170196056366, 0.6000059247016907
65725.43506979167, -0.0367889404296875, -0.9709014892578125, -0.4486541748046875, -0.08095557242631912, 0.6015830636024475, 0.5518490672111511
65725.44513879168, -0.0256805419921875, -0.995086669921875, -0.4539337158203125, -0.20033575594425201, 0.6534143090248108, 0.4996843934059143
65725.45520879167, -0.0071563720703125, -1.0083770751953125, -0.4713134765625, -0.31215736269950867, 0.6882660388946533, 0.461980402469635
65725.46527879167, 0.0237274169921875, -1.0006103515625, -0.505889892578125, -0.3956935405731201, 0.6941433548927307, 0.4410439729690552
65725.47534879168, 0.0567474365234375, -0.9698944091796875, -0.5554962158203125, -0.43609103560447693, 0.6830949783325195, 0.4469950795173645
65725.48541779167, 0.083465576171875, -0.9331207275390625, -0.5982208251953125, -0.43751102685928345, 0.6654230356216431, 0.471469521522522
65725.49548779168, 0.1073455810546875, -0.9015960693359375, -0.6294708251953125, -0.4179506301879883, 0.6510358452796936, 0.5114965438842773
65725.50555779166, 0.1279144287109375, -0.8719482421875, -0.6508636474609375, -0.3909885287284851, 0.6469931602478027, 0.5630124807357788
65725.51562779167, 0.1391754150390625, -0.8460235595703125, -0.662841796875, -0.3678467273712158, 0.642803966999054, 0.6158322691917419
65725.52569679166, 0.1356964111328125, -0.8208160400390625, -0.670257568359375, -0.33261018991470337, 0.6366789937019348, 0.6633649468421936
65725.53576679167, 0.1225433349609375, -0.8052978515625, -0.67352294921875, -0.2715524137020111, 0.6282580494880676, 0.7029322981834412
65725.54583679167, 0.10308837890625, -0.7970123291015625, -0.667205810546875, -0.19414231181144714, 0.6201234459877014, 0.7356886863708496
65725.55590679168, 0.0774383544921875, -0.79022216796875, -0.6526031494140625, -0.11183279007673264, 0.6192065477371216, 0.7514947652816772
65725.56597679167, 0.0450592041015625, -0.79766845703125, -0.6263275146484375, -0.03406502678990364, 0.6260244846343994, 0.7488449215888977
65725.57604579168, 0.012451171875, -0.813507080078125, -0.5986785888671875, 0.025911491364240646, 0.6552470922470093, 0.7286829352378845
65725.58611579167, -0.0123138427734375, -0.825927734375, -0.574249267578125, 0.06526955217123032, 0.7028292417526245, 0.6972693800926208
65725.59618579167, -0.0305328369140625, -0.839874267578125, -0.5600433349609375, 0.08244587481021881, 0.760991096496582, 0.6520760655403137
65725.60625579167, -0.0354461669921875, -0.8527679443359375, -0.5410614013671875, 0.08589333295822144, 0.8278254866600037, 0.6124634146690369
65725.61632479167, -0.02935791015625, -0.8593597412109375, -0.5248260498046875, 0.08146822452545166, 0.8952484726905823, 0.5799384713172913
65725.62639479167, -0.011474609375, -0.861114501953125, -0.50946044921875, 0.06445249170064926, 0.9566437005996704, 0.5570568442344666
65725.63646479166, -0.0001373291015625, -0.869598388671875, -0.50238037109375, 0.022594524547457695, 1.0224528312683105, 0.5288814306259155
65725.64653479167, 0.017547607421875, -0.8750457763671875, -0.499053955078125, -0.03609435632824898, 1.077553629875183, 0.5074096918106079
65725.65660479167, 0.0373077392578125, -0.8769073486328125, -0.5001678466796875, -0.08915970474481583, 1.111653208732605, 0.4875563383102417
65725.66667379167, 0.0609588623046875, -0.8753662109375, -0.507171630859375, -0.12538960576057434, 1.1245017051696777, 0.48471343517303467
