timestamp, frame, x, y, z, qx, qy, qz, qw, fx, fy, cx, cy, distortion_center_x, distortion_center_y
65622.673949166, 000045, 0.21153823, 0.0043327846, -0.0013107508, 0.6262326, -0.31496242, -0.32596776, 0.6343314, 1600.1476, 1600.1476, 955.5106, 717.749, , 
65622.690618458, 000046, 0.21119827, 0.0033924398, -0.0017653079, 0.6265739, -0.31500757, -0.3248348, 0.6345531, 1600.1476, 1600.1476, 955.51294, 717.7501, , 
65622.707287666, 000047, 0.2110682, 0.002341576, -0.0016402751, 0.62717116, -0.3159274, -0.32293868, 0.6344736, 1600.1476, 1600.1476, 955.5146, 717.75134, , 
65622.740625958, 000048, 0.21062219, -0.00016501918, -0.0010105968, 0.62851393, -0.31862667, -0.31795326, 0.6343129, 1600.1476, 1600.1476, 955.51794, 717.7549, , 
65622.757295166, 000049, 0.2102322, -0.0016405284, -0.0007145107, 0.6291701, -0.3201513, -0.3148674, 0.63443404, 1600.1476, 1600.1476, 955.5212, 717.7585, , 
65622.790633375, 000050, 0.2088173, -0.0048556253, -0.0027655214, 0.6296493, -0.3227537, -0.3091112, 0.6354699, 1600.1476, 1600.1476, 955.5268, 717.76544, , 
65622.807302666, 000051, 0.20834759, -0.006495505, -0.0026003094, 0.6303833, -0.32442474, -0.3057657, 0.63550985, 1600.1476, 1600.1476, 955.5305, 717.76965, , 
65622.840641125, 000052, 0.2076606, -0.009732913, -0.0014214069, 0.6327508, -0.32719418, -0.2992438, 0.6348413, 1600.1476, 1600.1476, 955.5367, 717.7729, , 
65622.857310291, 000053, 0.20752479, -0.011386629, -0.00055620074, 0.63403803, -0.32865295, -0.29600644, 0.63432103, 1600.1476, 1600.1476, 955.5407, 717.7742, , 
65622.890648583, 000054, 0.20773597, -0.014919911, 0.00031895048, 0.63578403, -0.33141628, -0.29070142, 0.6335886, 1599.6957, 1599.6957, 955.5454, 717.7761, , 
65622.907317791, 000055, 0.20765255, -0.016732384, 0.0018157363, 0.6366987, -0.333115, -0.28760034, 0.63319427, 1600.1476, 1600.1476, 955.5476, 717.7777, , 
65622.923987083, 000056, 0.20743288, -0.01864886, 0.0036655962, 0.63763803, -0.3348507, -0.28418306, 0.63287663, 1600.1476, 1600.1476, 955.5512, 717.7804, , 
65622.957325333, 000057, 0.20652393, -0.02262574, 0.008326426, 0.640214, -0.3382955, -0.27652293, 0.63183624, 1600.1476, 1600.1476, 955.55804, 717.7839, , 
65622.973994583, 000058, 0.20599361, -0.024822157, 0.01040287, 0.6417578, -0.3397181, -0.2726307, 0.6311981, 1600.1476, 1600.1476, 955.56366, 717.78485, , 
65623.007332833, 000059, 0.20463507, -0.028739084, 0.015920669, 0.64540935, -0.3444697, -0.2632891, 0.6288611, 1600.1476, 1600.1476, 955.5718, 717.78613, , 
65623.024002041, 000060, 0.20406963, -0.030467683, 0.018811747, 0.6470615, -0.34829712, -0.2583417, 0.62710446, 1600.1476, 1600.1476, 955.5748, 717.7877, , 
65623.040671291, 000061, 0.20358826, -0.032017738, 0.021719232, 0.64859295, -0.3530104, -0.25329408, 0.6249424, 1600.1476, 1600.1476, 955.5755, 717.7892, , 
65623.07400975, 000062, 0.2021577, -0.034877345, 0.02677688, 0.6518065, -0.36293748, -0.24257065, 0.62014854, 1600.1476, 1600.1476, 955.57666, 717.7925, , 
65623.090678833, 000063, 0.20141253, -0.036338054, 0.029343277, 0.65347695, -0.3678193, -0.23605208, 0.618026, 1600.1476, 1600.1476, 955.57886, 717.7946, , 
65623.107348, 000064, 0.20068187, -0.038003385, 0.03197449, 0.65477604, -0.37229854, -0.22862163, 0.61676115, 1599.6957, 1599.6957, 955.5834, 717.79846, , 
65623.1406865, 000065, 0.1996017, -0.041889746, 0.03755189, 0.656932, -0.38009563, -0.2117305, 0.61574167, 1600.1476, 1600.1476, 955.602, 717.8128, , 
