timestamp, a_x, a_y, a_z, alpha_x, alpha_y, alpha_z
65913.33667429167, -0.236419677734375, -0.876129150390625, 0.47418212890625, -0.1718231588602066, -1.5811954736709595, 0.7448241114616394
65913.34674529167, -0.2431488037109375, -0.87969970703125, 0.477294921875, -0.18096739053726196, -1.5917096138000488, 0.7339695692062378
65913.35681629166, -0.243133544921875, -0.8795318603515625, 0.4779510498046875, -0.1927662491798401, -1.595067024230957, 0.7302432656288147
65913.36688629167, -0.2397613525390625, -0.8755340576171875, 0.476531982421875, -0.20085321366786957, -1.592000961303711, 0.7238258719444275
65913.37695729166, -0.2379302978515625, -0.87139892578125, 0.476165771484375, -0.21216978132724762, -1.5968111753463745, 0.7196471095085144
65913.38702829168, -0.232025146484375, -0.8710174560546875, 0.478118896484375, -0.22241443395614624, -1.6080193519592285, 0.715716540813446
65913.39709829167, -0.2169342041015625, -0.8641204833984375, 0.4808502197265625, -0.2383641004562378, -1.6264947652816772, 0.7188510894775391
65913.40716929168, -0.2057647705078125, -0.8670196533203125, 0.481719970703125, -0.26508599519729614, -1.6440590620040894, 0.7186388373374939
65913.41724029167, -0.2031402587890625, -0.868499755859375, 0.4796142578125, -0.2885100841522217, -1.6567155122756958, 0.7259534597396851
65913.42731129167, -0.2032928466796875, -0.86016845703125, 0.476318359375, -0.30921536684036255, -1.6624828577041626, 0.7252314686775208
65913.43738129167, -0.205352783203125, -0.857574462890625, 0.47064208984375, -0.32756268978118896, -1.669657588005066, 0.7220058441162109
65913.44745229167, -0.2100067138671875, -0.8614349365234375, 0.46356201171875, -0.34275123476982117, -1.6832858324050903, 0.7202090620994568
65913.45752329167, -0.2125244140625, -0.86077880859375, 0.46258544921875, -0.34113574028015137, -1.6880097389221191, 0.7181546688079834
65913.46759300001, -0.20166015625, -0.859130859375, 0.4578704833984375, -0.3332591950893402, -1.6757302284240723, 0.7267942428588867
65913.477664, -0.1840667724609375, -0.85736083984375, 0.4488067626953125, -0.32115113735198975, -1.6519982814788818, 0.7419785261154175
65913.487735, -0.1711273193359375, -0.85650634765625, 0.44012451171875, -0.3031529486179352, -1.6165928840637207, 0.7559486627578735
65913.497805, -0.163818359375, -0.85260009765625, 0.432464599609375, -0.28543493151664734, -1.5804332494735718, 0.7647450566291809
65913.507876, -0.160247802734375, -0.8433074951171875, 0.434783935546875, -0.2661978602409363, -1.5424102544784546, 0.7698612809181213
65913.517947, -0.164886474609375, -0.8304595947265625, 0.440155029296875, -0.2444150745868683, -1.5067065954208374, 0.770776629447937
65913.528017, -0.17181396484375, -0.833465576171875, 0.4472198486328125, -0.227532759308815, -1.4714611768722534, 0.7720983028411865
65913.538088, -0.1768035888671875, -0.837890625, 0.464080810546875, -0.22534604370594025, -1.4038909673690796, 0.7720929980278015
65913.548159, -0.17327880859375, -0.8385009765625, 0.474700927734375, -0.24097533524036407, -1.3263543844223022, 0.770419180393219
65913.558229, -0.1722869873046875, -0.8459014892578125, 0.48486328125, -0.2659078538417816, -1.2636598348617554, 0.7549968361854553
65913.5683, -0.1798248291015625, -0.855987548828125, 0.4914093017578125, -0.27669283747673035, -1.2092336416244507, 0.7315540909767151
65913.57837100001, -0.1815643310546875, -0.8570709228515625, 0.487762451171875, -0.27761003375053406, -1.1792160272598267, 0.7079166769981384
65913.588441, -0.1764984130859375, -0.85009765625, 0.4786529541015625, -0.26474058628082275, -1.1553698778152466, 0.6837274432182312
65913.598512, -0.1735076904296875, -0.8470001220703125, 0.4671630859375, -0.24866414070129395, -1.1284732818603516, 0.6666009426116943
65913.60858300001, -0.1665496826171875, -0.8391265869140625, 0.4615478515625, -0.22990190982818604, -1.0976359844207764, 0.6530265212059021
65913.618653, -0.1550445556640625, -0.8322601318359375, 0.458526611328125, -0.20635290443897247, -1.0730509757995605, 0.6495058536529541
65913.62872400001, -0.146087646484375, -0.8337860107421875, 0.4591064453125, -0.1860865205526352, -1.0557079315185547, 0.6427315473556519
65913.638795, -0.1432952880859375, -0.834197998046875, 0.4584503173828125, -0.16658632457256317, -1.0472526550292969, 0.6312575936317444
65913.64886500001, -0.1495513916015625, -0.837432861328125, 0.4646453857421875, -0.1467100828886032, -1.0484614372253418, 0.612380862236023
65913.658936, -0.1597900390625, -0.841644287109375, 0.4700164794921875, -0.1318054348230362, -1.0497329235076904, 0.597436249256134
65913.669007, -0.158111572265625, -0.8376617431640625, 0.4806365966796875, -0.12743306159973145, -1.0527327060699463, 0.5806764364242554
65913.67907700001, -0.1524810791015625, -0.84033203125, 0.494110107421875, -0.140095055103302, -1.0342702865600586, 0.5653414130210876
65913.689148, -0.1472930908203125, -0.844940185546875, 0.5121307373046875, -0.16671735048294067, -1.0051771402359009, 0.5557236671447754
65913.699219, -0.14569091796875, -0.845367431640625, 0.523193359375, -0.20052537322044373, -0.9612767696380615, 0.5484473705291748
65913.709289, -0.14276123046875, -0.8389129638671875, 0.5204925537109375, -0.2279660552740097, -0.9209125638008118, 0.548123300075531
65913.71936, -0.1366729736328125, -0.8285675048828125, 0.5112152099609375, -0.23842349648475647, -0.8820765018463135, 0.5492697954177856
65913.729431, -0.13311767578125, -0.8280029296875, 0.5020904541015625, -0.23643463850021362, -0.8453691005706787, 0.5557987689971924
65913.739501, -0.1241302490234375, -0.8249053955078125, 0.497161865234375, -0.22992321848869324, -0.8096286654472351, 0.555901288986206
65913.749572, -0.1136322021484375, -0.8228912353515625, 0.4947662353515625, -0.2211606204509735, -0.7750523090362549, 0.5625235438346863
65913.759643, -0.1190948486328125, -0.83026123046875, 0.4900360107421875, -0.2048271745443344, -0.7462725639343262, 0.5596159100532532
